src_ip,src_port,dst_ip,dst_port
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
173.194.222.95,443,192.168.0.158,50606
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
192.168.0.158,50606,173.194.222.95,443
192.168.0.158,50606,173.194.222.95,443
173.194.222.95,443,192.168.0.158,50606
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
34.107.243.93,443,192.168.0.158,58212
192.168.0.158,58212,34.107.243.93,443
34.107.243.93,443,192.168.0.158,58212
192.168.0.158,57164,94.100.180.59,443
94.100.180.59,443,192.168.0.158,57164
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,48012,34.237.73.95,443
64.233.162.95,443,192.168.0.158,42914
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,48012,34.237.73.95,443
192.168.0.1,32905,192.168.0.255,20002
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,38114,188.114.98.224,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,38558,64.233.161.198,443
192.168.0.158,38558,64.233.161.198,443
64.233.161.198,443,192.168.0.158,38558
64.233.161.198,443,192.168.0.158,38558
192.168.0.158,38558,64.233.161.198,443
192.168.0.158,57164,94.100.180.59,443
94.100.180.59,443,192.168.0.158,57164
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35600,94.100.180.215,443
192.168.0.158,41456,142.251.1.157,443
94.100.180.215,443,192.168.0.158,35600
142.251.1.157,443,192.168.0.158,41456
142.251.1.157,443,192.168.0.158,41456
192.168.0.158,35600,94.100.180.215,443
192.168.0.158,41456,142.251.1.157,443
192.168.0.158,34674,64.233.162.138,443
192.168.0.158,34674,64.233.162.138,443
64.233.162.138,443,192.168.0.158,34674
64.233.162.138,443,192.168.0.158,34674
192.168.0.158,34674,64.233.162.138,443
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
94.100.180.59,443,192.168.0.158,57164
94.100.180.59,443,192.168.0.158,57164
192.168.0.158,57164,94.100.180.59,443
192.168.0.158,57164,94.100.180.59,443
192.168.0.158,57164,94.100.180.59,443
94.100.180.59,443,192.168.0.158,57164
94.100.180.59,443,192.168.0.158,57164
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.114,5353,224.0.0.251,5353
192.168.0.114,5353,224.0.0.251,5353
192.168.0.114,5353,224.0.0.251,5353
192.168.0.114,5353,224.0.0.251,5353
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,38114,188.114.98.224,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.1,26834,192.168.0.255,20002
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
79.137.241.62,443,192.168.0.158,43748
192.168.0.158,43748,79.137.241.62,443
79.137.241.62,443,192.168.0.158,43748
192.168.0.158,38344,64.233.162.102,443
192.168.0.158,38344,64.233.162.102,443
64.233.162.102,443,192.168.0.158,38344
64.233.162.102,443,192.168.0.158,38344
192.168.0.158,38344,64.233.162.102,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
94.100.180.215,443,192.168.0.158,35600
94.100.180.215,443,192.168.0.158,35600
94.100.180.215,443,192.168.0.158,35600
192.168.0.158,35600,94.100.180.215,443
192.168.0.158,35600,94.100.180.215,443
192.168.0.158,35600,94.100.180.215,443
192.168.0.158,35600,94.100.180.215,443
94.100.180.215,443,192.168.0.158,35600
94.100.180.215,443,192.168.0.158,35600
192.168.0.158,32834,5.61.23.11,443
192.168.0.158,57128,87.240.137.164,443
5.61.23.11,443,192.168.0.158,32834
192.168.0.158,32834,5.61.23.11,443
87.240.137.164,443,192.168.0.158,57128
192.168.0.158,57128,87.240.137.164,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
94.100.180.59,443,192.168.0.158,37142
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,57128,87.240.137.164,443
192.168.0.158,32834,5.61.23.11,443
5.61.23.11,443,192.168.0.158,32834
192.168.0.158,32834,5.61.23.11,443
87.240.137.164,443,192.168.0.158,57128
192.168.0.158,57128,87.240.137.164,443
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,57844,95.163.59.228,443
95.163.59.228,443,192.168.0.158,57844
192.168.0.158,57844,95.163.59.228,443
192.168.0.158,57844,95.163.59.228,443
192.168.0.158,57844,95.163.59.228,443
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
95.163.59.228,443,192.168.0.158,57844
192.168.0.158,57844,95.163.59.228,443
172.64.41.4,443,192.168.0.158,35084
95.163.59.228,443,192.168.0.158,57844
192.168.0.158,57844,95.163.59.228,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
192.168.0.158,50606,173.194.222.95,443
173.194.222.95,443,192.168.0.158,50606
173.194.222.95,443,192.168.0.158,50606
192.168.0.158,50606,173.194.222.95,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,38114,188.114.98.224,443
188.114.98.224,443,192.168.0.158,38114
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
192.168.0.158,48012,34.237.73.95,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
34.237.73.95,443,192.168.0.158,48012
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.1,21249,192.168.0.255,20002
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.186,5353,224.0.0.251,5353
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,41456,142.251.1.157,443
142.251.1.157,443,192.168.0.158,41456
192.168.0.158,41456,142.251.1.157,443
94.100.180.59,443,192.168.0.158,37142
94.100.180.59,443,192.168.0.158,37142
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,37142,94.100.180.59,443
192.168.0.158,37142,94.100.180.59,443
94.100.180.59,443,192.168.0.158,37142
94.100.180.59,443,192.168.0.158,37142
79.137.241.62,443,192.168.0.158,43748
192.168.0.158,43748,79.137.241.62,443
79.137.241.62,443,192.168.0.158,43748
91.105.192.100,443,192.168.0.158,58252
192.168.0.158,58252,91.105.192.100,443
192.168.0.158,53390,91.105.192.100,443
192.168.0.158,57960,91.105.192.100,80
91.105.192.100,443,192.168.0.158,58252
91.105.192.100,80,192.168.0.158,57960
91.105.192.100,443,192.168.0.158,53390
192.168.0.158,57960,91.105.192.100,80
192.168.0.158,53390,91.105.192.100,443
192.168.0.158,57960,91.105.192.100,80
192.168.0.158,53390,91.105.192.100,443
91.105.192.100,80,192.168.0.158,57960
91.105.192.100,443,192.168.0.158,53390
192.168.0.158,53390,91.105.192.100,443
192.168.0.158,57960,91.105.192.100,80
192.168.0.158,57960,91.105.192.100,80
192.168.0.158,53390,91.105.192.100,443
91.105.192.100,80,192.168.0.158,57960
192.168.0.158,57960,91.105.192.100,80
91.105.192.100,443,192.168.0.158,53390
192.168.0.158,53390,91.105.192.100,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,38114,188.114.98.224,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,42914,64.233.162.95,443
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,35606,149.154.167.50,443
149.154.167.50,443,192.168.0.158,35606
192.168.0.158,35606,149.154.167.50,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
192.168.0.1,49403,192.168.0.255,20002
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,39482,64.233.162.139,443
192.168.0.158,39482,64.233.162.139,443
64.233.162.139,443,192.168.0.158,39482
192.168.0.158,48012,34.237.73.95,443
34.237.73.95,443,192.168.0.158,48012
192.168.0.158,48012,34.237.73.95,443
192.168.0.158,35606,149.154.167.50,443
127.0.0.1,32182,127.0.0.53,53
127.0.0.1,22902,127.0.0.53,53
192.168.0.158,59048,192.168.0.1,53
192.168.0.158,42191,192.168.0.1,53
192.168.0.1,53,192.168.0.158,42191
192.168.0.1,53,192.168.0.158,59048
192.168.0.158,49278,192.168.0.1,53
127.0.0.53,53,127.0.0.1,32182
192.168.0.1,53,192.168.0.158,49278
127.0.0.53,53,127.0.0.1,22902
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
149.154.167.50,443,192.168.0.158,35606
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
192.168.0.158,55586,13.107.246.53,443
13.107.246.53,443,192.168.0.158,55586
192.168.0.158,55586,13.107.246.53,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
64.233.162.95,443,192.168.0.158,42914
192.168.0.158,42914,64.233.162.95,443
192.168.0.158,48184,192.168.0.1,53
192.168.0.1,53,192.168.0.158,48184
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,38114,188.114.98.224,443
188.114.98.224,443,192.168.0.158,38114
192.168.0.158,32834,5.61.23.11,443
192.168.0.158,57128,87.240.137.164,443
5.61.23.11,443,192.168.0.158,32834
192.168.0.158,32834,5.61.23.11,443
87.240.137.164,443,192.168.0.158,57128
192.168.0.158,57128,87.240.137.164,443
192.168.0.158,57844,95.163.59.228,443
192.168.0.158,35084,172.64.41.4,443
95.163.59.228,443,192.168.0.158,57844
192.168.0.158,57844,95.163.59.228,443
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,40518,94.100.180.59,443
94.100.180.59,443,192.168.0.158,40518
192.168.0.158,40518,94.100.180.59,443
192.168.0.158,40518,94.100.180.59,443
94.100.180.59,443,192.168.0.158,40518
94.100.180.59,443,192.168.0.158,40518
94.100.180.59,443,192.168.0.158,40518
94.100.180.59,443,192.168.0.158,40518
192.168.0.158,40518,94.100.180.59,443
192.168.0.158,40518,94.100.180.59,443
192.168.0.158,40518,94.100.180.59,443
94.100.180.59,443,192.168.0.158,40518
192.168.0.158,40518,94.100.180.59,443
94.100.180.59,443,192.168.0.158,40518
94.100.180.59,443,192.168.0.158,40518
192.168.0.158,57128,87.240.137.164,443
192.168.0.158,32834,5.61.23.11,443
127.0.0.1,42553,127.0.0.53,53
127.0.0.1,42553,127.0.0.53,53
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,43030,192.168.0.1,53
192.168.0.158,57992,192.168.0.1,53
192.168.0.158,35084,172.64.41.4,443
192.168.0.1,53,192.168.0.158,57992
192.168.0.1,53,192.168.0.158,43030
5.61.23.11,443,192.168.0.158,32834
192.168.0.158,32834,5.61.23.11,443
172.64.41.4,443,192.168.0.158,35084
127.0.0.53,53,127.0.0.1,42553
192.168.0.158,35084,172.64.41.4,443
127.0.0.53,53,127.0.0.1,42553
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
172.64.41.4,443,192.168.0.158,35084
192.168.0.158,35084,172.64.41.4,443
192.168.0.158,35084,172.64.41.4,443
172.64.41.4,443,192.168.0.158,35084
